filename,world_name,character_name,character2_name,character_texture,character2_texture,character_pos,character2_pos
0002074.png,Desert,DeerDoe,Crocodile,Red,Yellow,,
0002075.png,Desert,DeerDoe,Crocodile,Red,Brown,,
0002076.png,Desert,DeerDoe,Crocodile,Red,Purple,,
0002077.png,Desert,DeerDoe,Crocodile,Red,Cyan,,
0002078.png,Desert,DeerDoe,Crocodile,Red,Gray,,
0002079.png,Desert,DeerDoe,Crocodile,Blue,Red,,
0002080.png,Desert,DeerDoe,Crocodile,Blue,Green,,
0002081.png,Desert,DeerDoe,Crocodile,Blue,Yellow,,
0002082.png,Desert,DeerDoe,Crocodile,Blue,Brown,,
0002083.png,Desert,DeerDoe,Crocodile,Blue,Purple,,
0002084.png,Desert,DeerDoe,Crocodile,Blue,Cyan,,
0002085.png,Desert,DeerDoe,Crocodile,Blue,Gray,,
0002086.png,Desert,DeerDoe,Crocodile,Green,Red,,
0002087.png,Desert,DeerDoe,Crocodile,Green,Blue,,
0002088.png,Desert,DeerDoe,Crocodile,Green,Yellow,,
0002089.png,Desert,DeerDoe,Crocodile,Green,Brown,,
0002090.png,Desert,DeerDoe,Crocodile,Green,Purple,,
0002091.png,Desert,DeerDoe,Crocodile,Green,Cyan,,
0002092.png,Desert,DeerDoe,Crocodile,Green,Gray,,
0002093.png,Desert,DeerDoe,Crocodile,Yellow,Red,,
0002094.png,Desert,DeerDoe,Crocodile,Yellow,Blue,,
0002095.png,Desert,DeerDoe,Crocodile,Yellow,Green,,
0002096.png,Desert,DeerDoe,Crocodile,Yellow,Brown,,
0002097.png,Desert,DeerDoe,Crocodile,Yellow,Purple,,
0002098.png,Desert,DeerDoe,Crocodile,Yellow,Cyan,,
0002099.png,Desert,DeerDoe,Crocodile,Yellow,Gray,,
0002100.png,Desert,DeerDoe,Crocodile,Brown,Red,,
0002101.png,Desert,DeerDoe,Crocodile,Brown,Blue,,
0002102.png,Desert,DeerDoe,Crocodile,Brown,Green,,
0002103.png,Desert,DeerDoe,Crocodile,Brown,Yellow,,
0002104.png,Desert,DeerDoe,Crocodile,Brown,Purple,,
0002105.png,Desert,DeerDoe,Crocodile,Brown,Cyan,,
0002106.png,Desert,DeerDoe,Crocodile,Brown,Gray,,
0002107.png,Desert,DeerDoe,Crocodile,Purple,Red,,
0002108.png,Desert,DeerDoe,Crocodile,Purple,Blue,,
0002109.png,Desert,DeerDoe,Crocodile,Purple,Green,,
0002110.png,Desert,DeerDoe,Crocodile,Purple,Yellow,,
0002111.png,Desert,DeerDoe,Crocodile,Purple,Brown,,
0002112.png,Desert,DeerDoe,Crocodile,Purple,Cyan,,
0002113.png,Desert,DeerDoe,Crocodile,Purple,Gray,,
0002114.png,Desert,DeerDoe,Crocodile,Cyan,Red,,
0002115.png,Desert,DeerDoe,Crocodile,Cyan,Blue,,
0002116.png,Desert,DeerDoe,Crocodile,Cyan,Green,,
0002117.png,Desert,DeerDoe,Crocodile,Cyan,Yellow,,
0002118.png,Desert,DeerDoe,Crocodile,Cyan,Brown,,
0002119.png,Desert,DeerDoe,Crocodile,Cyan,Purple,,
0002120.png,Desert,DeerDoe,Crocodile,Cyan,Gray,,
0002121.png,Desert,DeerDoe,Crocodile,Gray,Red,,
0002122.png,Desert,DeerDoe,Crocodile,Gray,Blue,,
0002123.png,Desert,DeerDoe,Crocodile,Gray,Green,,
0002124.png,Desert,DeerDoe,Crocodile,Gray,Yellow,,
0002125.png,Desert,DeerDoe,Crocodile,Gray,Brown,,
0002126.png,Desert,DeerDoe,Crocodile,Gray,Purple,,
0002127.png,Desert,DeerDoe,Crocodile,Gray,Cyan,,
0002128.png,Desert,DeerDoe,Elephant,Red,Blue,,
0002129.png,Desert,DeerDoe,Elephant,Red,Green,,
0002130.png,Desert,DeerDoe,Elephant,Red,Yellow,,
0002131.png,Desert,DeerDoe,Elephant,Red,Brown,,
0002132.png,Desert,DeerDoe,Elephant,Red,Purple,,
0002133.png,Desert,DeerDoe,Elephant,Red,Cyan,,
0002134.png,Desert,DeerDoe,Elephant,Red,Gray,,
0002135.png,Desert,DeerDoe,Elephant,Blue,Red,,
0002136.png,Desert,DeerDoe,Elephant,Blue,Green,,
0002137.png,Desert,DeerDoe,Elephant,Blue,Yellow,,
0002138.png,Desert,DeerDoe,Elephant,Blue,Brown,,
0002139.png,Desert,DeerDoe,Elephant,Blue,Purple,,
0002140.png,Desert,DeerDoe,Elephant,Blue,Cyan,,
0002141.png,Desert,DeerDoe,Elephant,Blue,Gray,,
0002142.png,Desert,DeerDoe,Elephant,Green,Red,,
0002143.png,Desert,DeerDoe,Elephant,Green,Blue,,
0002144.png,Desert,DeerDoe,Elephant,Green,Yellow,,
0002145.png,Desert,DeerDoe,Elephant,Green,Brown,,
0002146.png,Desert,DeerDoe,Elephant,Green,Purple,,
0002147.png,Desert,DeerDoe,Elephant,Green,Cyan,,
0002148.png,Desert,DeerDoe,Elephant,Green,Gray,,
0002149.png,Desert,DeerDoe,Elephant,Yellow,Red,,
0002150.png,Desert,DeerDoe,Elephant,Yellow,Blue,,
0002151.png,Desert,DeerDoe,Elephant,Yellow,Green,,
0002152.png,Desert,DeerDoe,Elephant,Yellow,Brown,,
0002153.png,Desert,DeerDoe,Elephant,Yellow,Purple,,
0002154.png,Desert,DeerDoe,Elephant,Yellow,Cyan,,
0002155.png,Desert,DeerDoe,Elephant,Yellow,Gray,,
0002156.png,Desert,DeerDoe,Elephant,Brown,Red,,
0002157.png,Desert,DeerDoe,Elephant,Brown,Blue,,
0002158.png,Desert,DeerDoe,Elephant,Brown,Green,,
0002159.png,Desert,DeerDoe,Elephant,Brown,Yellow,,
0002160.png,Desert,DeerDoe,Elephant,Brown,Purple,,
0002161.png,Desert,DeerDoe,Elephant,Brown,Cyan,,
0002162.png,Desert,DeerDoe,Elephant,Brown,Gray,,
0002163.png,Desert,DeerDoe,Elephant,Purple,Red,,
0002164.png,Desert,DeerDoe,Elephant,Purple,Blue,,
0002165.png,Desert,DeerDoe,Elephant,Purple,Green,,
0002166.png,Desert,DeerDoe,Elephant,Purple,Yellow,,
0002167.png,Desert,DeerDoe,Elephant,Purple,Brown,,
0002168.png,Desert,DeerDoe,Elephant,Purple,Cyan,,
0002169.png,Desert,DeerDoe,Elephant,Purple,Gray,,
0002170.png,Desert,DeerDoe,Elephant,Cyan,Red,,
0002171.png,Desert,DeerDoe,Elephant,Cyan,Blue,,
0002172.png,Desert,DeerDoe,Elephant,Cyan,Green,,
0002173.png,Desert,DeerDoe,Elephant,Cyan,Yellow,,
0002174.png,Desert,DeerDoe,Elephant,Cyan,Brown,,
0002175.png,Desert,DeerDoe,Elephant,Cyan,Purple,,
0002176.png,Desert,DeerDoe,Elephant,Cyan,Gray,,
0002177.png,Desert,DeerDoe,Elephant,Gray,Red,,
0002178.png,Desert,DeerDoe,Elephant,Gray,Blue,,
0002179.png,Desert,DeerDoe,Elephant,Gray,Green,,
0002180.png,Desert,DeerDoe,Elephant,Gray,Yellow,,
0002181.png,Desert,DeerDoe,Elephant,Gray,Brown,,
0002182.png,Desert,DeerDoe,Elephant,Gray,Purple,,
0002183.png,Desert,DeerDoe,Elephant,Gray,Cyan,,
0002184.png,Desert,DeerDoe,Hippopotamus,Red,Blue,,
0002185.png,Desert,DeerDoe,Hippopotamus,Red,Green,,
0002186.png,Desert,DeerDoe,Hippopotamus,Red,Yellow,,
0002187.png,Desert,DeerDoe,Hippopotamus,Red,Brown,,
0002188.png,Desert,DeerDoe,Hippopotamus,Red,Purple,,
0002189.png,Desert,DeerDoe,Hippopotamus,Red,Cyan,,
0002190.png,Desert,DeerDoe,Hippopotamus,Red,Gray,,
0002191.png,Desert,DeerDoe,Hippopotamus,Blue,Red,,
0002192.png,Desert,DeerDoe,Hippopotamus,Blue,Green,,
0002193.png,Desert,DeerDoe,Hippopotamus,Blue,Yellow,,
0002194.png,Desert,DeerDoe,Hippopotamus,Blue,Brown,,
0002195.png,Desert,DeerDoe,Hippopotamus,Blue,Purple,,
0002196.png,Desert,DeerDoe,Hippopotamus,Blue,Cyan,,
0002197.png,Desert,DeerDoe,Hippopotamus,Blue,Gray,,
0002198.png,Desert,DeerDoe,Hippopotamus,Green,Red,,
0002199.png,Desert,DeerDoe,Hippopotamus,Green,Blue,,
0002200.png,Desert,DeerDoe,Hippopotamus,Green,Yellow,,
0002201.png,Desert,DeerDoe,Hippopotamus,Green,Brown,,
0002202.png,Desert,DeerDoe,Hippopotamus,Green,Purple,,
0002203.png,Desert,DeerDoe,Hippopotamus,Green,Cyan,,
0002204.png,Desert,DeerDoe,Hippopotamus,Green,Gray,,
0002205.png,Desert,DeerDoe,Hippopotamus,Yellow,Red,,
0002206.png,Desert,DeerDoe,Hippopotamus,Yellow,Blue,,
0002207.png,Desert,DeerDoe,Hippopotamus,Yellow,Green,,
0002208.png,Desert,DeerDoe,Hippopotamus,Yellow,Brown,,
0002209.png,Desert,DeerDoe,Hippopotamus,Yellow,Purple,,
0002210.png,Desert,DeerDoe,Hippopotamus,Yellow,Cyan,,
0002211.png,Desert,DeerDoe,Hippopotamus,Yellow,Gray,,
0002212.png,Desert,DeerDoe,Hippopotamus,Brown,Red,,
0002213.png,Desert,DeerDoe,Hippopotamus,Brown,Blue,,
0002214.png,Desert,DeerDoe,Hippopotamus,Brown,Green,,
0002215.png,Desert,DeerDoe,Hippopotamus,Brown,Yellow,,
0002216.png,Desert,DeerDoe,Hippopotamus,Brown,Purple,,
0002217.png,Desert,DeerDoe,Hippopotamus,Brown,Cyan,,
0002218.png,Desert,DeerDoe,Hippopotamus,Brown,Gray,,
0002219.png,Desert,DeerDoe,Hippopotamus,Purple,Red,,
0002220.png,Desert,DeerDoe,Hippopotamus,Purple,Blue,,
0002221.png,Desert,DeerDoe,Hippopotamus,Purple,Green,,
0002222.png,Desert,DeerDoe,Hippopotamus,Purple,Yellow,,
0002223.png,Desert,DeerDoe,Hippopotamus,Purple,Brown,,
0002224.png,Desert,DeerDoe,Hippopotamus,Purple,Cyan,,
0002225.png,Desert,DeerDoe,Hippopotamus,Purple,Gray,,
0002226.png,Desert,DeerDoe,Hippopotamus,Cyan,Red,,
0002227.png,Desert,DeerDoe,Hippopotamus,Cyan,Blue,,
0002228.png,Desert,DeerDoe,Hippopotamus,Cyan,Green,,
0002229.png,Desert,DeerDoe,Hippopotamus,Cyan,Yellow,,
0002230.png,Desert,DeerDoe,Hippopotamus,Cyan,Brown,,
0002231.png,Desert,DeerDoe,Hippopotamus,Cyan,Purple,,
0002232.png,Desert,DeerDoe,Hippopotamus,Cyan,Gray,,
0002233.png,Desert,DeerDoe,Hippopotamus,Gray,Red,,
0002234.png,Desert,DeerDoe,Hippopotamus,Gray,Blue,,
0002235.png,Desert,DeerDoe,Hippopotamus,Gray,Green,,
0002236.png,Desert,DeerDoe,Hippopotamus,Gray,Yellow,,
0002237.png,Desert,DeerDoe,Hippopotamus,Gray,Brown,,
0002238.png,Desert,DeerDoe,Hippopotamus,Gray,Purple,,
0002239.png,Desert,DeerDoe,Hippopotamus,Gray,Cyan,,
0002240.png,Desert,DeerDoe,Lion,Red,Blue,,
0002241.png,Desert,DeerDoe,Lion,Red,Green,,
0002242.png,Desert,DeerDoe,Lion,Red,Yellow,,
0002243.png,Desert,DeerDoe,Lion,Red,Brown,,
0002244.png,Desert,DeerDoe,Lion,Red,Purple,,
0002245.png,Desert,DeerDoe,Lion,Red,Cyan,,
0002246.png,Desert,DeerDoe,Lion,Red,Gray,,
0002247.png,Desert,DeerDoe,Lion,Blue,Red,,
0002248.png,Desert,DeerDoe,Lion,Blue,Green,,
0002249.png,Desert,DeerDoe,Lion,Blue,Yellow,,
0002250.png,Desert,DeerDoe,Lion,Blue,Brown,,
0002251.png,Desert,DeerDoe,Lion,Blue,Purple,,
0002252.png,Desert,DeerDoe,Lion,Blue,Cyan,,
0002253.png,Desert,DeerDoe,Lion,Blue,Gray,,
0002254.png,Desert,DeerDoe,Lion,Green,Red,,
0002255.png,Desert,DeerDoe,Lion,Green,Blue,,
0002256.png,Desert,DeerDoe,Lion,Green,Yellow,,
0002257.png,Desert,DeerDoe,Lion,Green,Brown,,
0002258.png,Desert,DeerDoe,Lion,Green,Purple,,
0002259.png,Desert,DeerDoe,Lion,Green,Cyan,,
0002260.png,Desert,DeerDoe,Lion,Green,Gray,,
0002261.png,Desert,DeerDoe,Lion,Yellow,Red,,
0002262.png,Desert,DeerDoe,Lion,Yellow,Blue,,
0002263.png,Desert,DeerDoe,Lion,Yellow,Green,,
0002264.png,Desert,DeerDoe,Lion,Yellow,Brown,,
0002265.png,Desert,DeerDoe,Lion,Yellow,Purple,,
0002266.png,Desert,DeerDoe,Lion,Yellow,Cyan,,
0002267.png,Desert,DeerDoe,Lion,Yellow,Gray,,
0002268.png,Desert,DeerDoe,Lion,Brown,Red,,
0002269.png,Desert,DeerDoe,Lion,Brown,Blue,,
0002270.png,Desert,DeerDoe,Lion,Brown,Green,,
0002271.png,Desert,DeerDoe,Lion,Brown,Yellow,,
0002272.png,Desert,DeerDoe,Lion,Brown,Purple,,
0002273.png,Desert,DeerDoe,Lion,Brown,Cyan,,
0002274.png,Desert,DeerDoe,Lion,Brown,Gray,,
0002275.png,Desert,DeerDoe,Lion,Purple,Red,,
0002276.png,Desert,DeerDoe,Lion,Purple,Blue,,
0002277.png,Desert,DeerDoe,Lion,Purple,Green,,
0002278.png,Desert,DeerDoe,Lion,Purple,Yellow,,
0002279.png,Desert,DeerDoe,Lion,Purple,Brown,,
0002280.png,Desert,DeerDoe,Lion,Purple,Cyan,,
0002281.png,Desert,DeerDoe,Lion,Purple,Gray,,
0002282.png,Desert,DeerDoe,Lion,Cyan,Red,,
0002283.png,Desert,DeerDoe,Lion,Cyan,Blue,,
0002284.png,Desert,DeerDoe,Lion,Cyan,Green,,
0002285.png,Desert,DeerDoe,Lion,Cyan,Yellow,,
0002286.png,Desert,DeerDoe,Lion,Cyan,Brown,,
0002287.png,Desert,DeerDoe,Lion,Cyan,Purple,,
0002288.png,Desert,DeerDoe,Lion,Cyan,Gray,,
0002289.png,Desert,DeerDoe,Lion,Gray,Red,,
0002290.png,Desert,DeerDoe,Lion,Gray,Blue,,
0002291.png,Desert,DeerDoe,Lion,Gray,Green,,
0002292.png,Desert,DeerDoe,Lion,Gray,Yellow,,
0002293.png,Desert,DeerDoe,Lion,Gray,Brown,,
0002294.png,Desert,DeerDoe,Lion,Gray,Purple,,
0002295.png,Desert,DeerDoe,Lion,Gray,Cyan,,
0002296.png,Desert,DeerDoe,Lioness,Red,Blue,,
0002297.png,Desert,DeerDoe,Lioness,Red,Green,,
0002298.png,Desert,DeerDoe,Lioness,Red,Yellow,,
0002299.png,Desert,DeerDoe,Lioness,Red,Brown,,
0002300.png,Desert,DeerDoe,Lioness,Red,Purple,,
0002301.png,Desert,DeerDoe,Lioness,Red,Cyan,,
0002302.png,Desert,DeerDoe,Lioness,Red,Gray,,
0002303.png,Desert,DeerDoe,Lioness,Blue,Red,,
0002304.png,Desert,DeerDoe,Lioness,Blue,Green,,
0002305.png,Desert,DeerDoe,Lioness,Blue,Yellow,,
0002306.png,Desert,DeerDoe,Lioness,Blue,Brown,,
0002307.png,Desert,DeerDoe,Lioness,Blue,Purple,,
0002308.png,Desert,DeerDoe,Lioness,Blue,Cyan,,
0002309.png,Desert,DeerDoe,Lioness,Blue,Gray,,
0002310.png,Desert,DeerDoe,Lioness,Green,Red,,
0002311.png,Desert,DeerDoe,Lioness,Green,Blue,,
0002312.png,Desert,DeerDoe,Lioness,Green,Yellow,,
0002313.png,Desert,DeerDoe,Lioness,Green,Brown,,
0002314.png,Desert,DeerDoe,Lioness,Green,Purple,,
0002315.png,Desert,DeerDoe,Lioness,Green,Cyan,,
0002316.png,Desert,DeerDoe,Lioness,Green,Gray,,
0002317.png,Desert,DeerDoe,Lioness,Yellow,Red,,
0002318.png,Desert,DeerDoe,Lioness,Yellow,Blue,,
0002319.png,Desert,DeerDoe,Lioness,Yellow,Green,,
0002320.png,Desert,DeerDoe,Lioness,Yellow,Brown,,
0002321.png,Desert,DeerDoe,Lioness,Yellow,Purple,,
0002322.png,Desert,DeerDoe,Lioness,Yellow,Cyan,,
0002323.png,Desert,DeerDoe,Lioness,Yellow,Gray,,
0002324.png,Desert,DeerDoe,Lioness,Brown,Red,,
0002325.png,Desert,DeerDoe,Lioness,Brown,Blue,,
0002326.png,Desert,DeerDoe,Lioness,Brown,Green,,
0002327.png,Desert,DeerDoe,Lioness,Brown,Yellow,,
0002328.png,Desert,DeerDoe,Lioness,Brown,Purple,,
0002329.png,Desert,DeerDoe,Lioness,Brown,Cyan,,
0002330.png,Desert,DeerDoe,Lioness,Brown,Gray,,
0002331.png,Desert,DeerDoe,Lioness,Purple,Red,,
0002332.png,Desert,DeerDoe,Lioness,Purple,Blue,,
0002333.png,Desert,DeerDoe,Lioness,Purple,Green,,
0002334.png,Desert,DeerDoe,Lioness,Purple,Yellow,,
0002335.png,Desert,DeerDoe,Lioness,Purple,Brown,,
0002336.png,Desert,DeerDoe,Lioness,Purple,Cyan,,
0002337.png,Desert,DeerDoe,Lioness,Purple,Gray,,
0002338.png,Desert,DeerDoe,Lioness,Cyan,Red,,
0002339.png,Desert,DeerDoe,Lioness,Cyan,Blue,,
0002340.png,Desert,DeerDoe,Lioness,Cyan,Green,,
0002341.png,Desert,DeerDoe,Lioness,Cyan,Yellow,,
0002342.png,Desert,DeerDoe,Lioness,Cyan,Brown,,
0002343.png,Desert,DeerDoe,Lioness,Cyan,Purple,,
0002344.png,Desert,DeerDoe,Lioness,Cyan,Gray,,
0002345.png,Desert,DeerDoe,Lioness,Gray,Red,,
0002346.png,Desert,DeerDoe,Lioness,Gray,Blue,,
0002347.png,Desert,DeerDoe,Lioness,Gray,Green,,
0002348.png,Desert,DeerDoe,Lioness,Gray,Yellow,,
0002349.png,Desert,DeerDoe,Lioness,Gray,Brown,,
0002350.png,Desert,DeerDoe,Lioness,Gray,Purple,,
0002351.png,Desert,DeerDoe,Lioness,Gray,Cyan,,
0002352.png,Desert,DeerDoe,Rhinoceros,Red,Blue,,
0002353.png,Desert,DeerDoe,Rhinoceros,Red,Green,,
0002354.png,Desert,DeerDoe,Rhinoceros,Red,Yellow,,
0002355.png,Desert,DeerDoe,Rhinoceros,Red,Brown,,
0002356.png,Desert,DeerDoe,Rhinoceros,Red,Purple,,
0002357.png,Desert,DeerDoe,Rhinoceros,Red,Cyan,,
0002358.png,Desert,DeerDoe,Rhinoceros,Red,Gray,,
0002359.png,Desert,DeerDoe,Rhinoceros,Blue,Red,,
0002360.png,Desert,DeerDoe,Rhinoceros,Blue,Green,,
0002361.png,Desert,DeerDoe,Rhinoceros,Blue,Yellow,,
0002362.png,Desert,DeerDoe,Rhinoceros,Blue,Brown,,
0002363.png,Desert,DeerDoe,Rhinoceros,Blue,Purple,,
0002364.png,Desert,DeerDoe,Rhinoceros,Blue,Cyan,,
0002365.png,Desert,DeerDoe,Rhinoceros,Blue,Gray,,
0002366.png,Desert,DeerDoe,Rhinoceros,Green,Red,,
0002367.png,Desert,DeerDoe,Rhinoceros,Green,Blue,,
0002368.png,Desert,DeerDoe,Rhinoceros,Green,Yellow,,
0002369.png,Desert,DeerDoe,Rhinoceros,Green,Brown,,
0002370.png,Desert,DeerDoe,Rhinoceros,Green,Purple,,
0002371.png,Desert,DeerDoe,Rhinoceros,Green,Cyan,,
0002372.png,Desert,DeerDoe,Rhinoceros,Green,Gray,,
0002373.png,Desert,DeerDoe,Rhinoceros,Yellow,Red,,
0002374.png,Desert,DeerDoe,Rhinoceros,Yellow,Blue,,
0002375.png,Desert,DeerDoe,Rhinoceros,Yellow,Green,,
0002376.png,Desert,DeerDoe,Rhinoceros,Yellow,Brown,,
0002377.png,Desert,DeerDoe,Rhinoceros,Yellow,Purple,,
0002378.png,Desert,DeerDoe,Rhinoceros,Yellow,Cyan,,
0002379.png,Desert,DeerDoe,Rhinoceros,Yellow,Gray,,
0002380.png,Desert,DeerDoe,Rhinoceros,Brown,Red,,
0002381.png,Desert,DeerDoe,Rhinoceros,Brown,Blue,,
0002382.png,Desert,DeerDoe,Rhinoceros,Brown,Green,,
0002383.png,Desert,DeerDoe,Rhinoceros,Brown,Yellow,,
0002384.png,Desert,DeerDoe,Rhinoceros,Brown,Purple,,
0002385.png,Desert,DeerDoe,Rhinoceros,Brown,Cyan,,
0002386.png,Desert,DeerDoe,Rhinoceros,Brown,Gray,,
0002387.png,Desert,DeerDoe,Rhinoceros,Purple,Red,,
0002388.png,Desert,DeerDoe,Rhinoceros,Purple,Blue,,
0002389.png,Desert,DeerDoe,Rhinoceros,Purple,Green,,
0002390.png,Desert,DeerDoe,Rhinoceros,Purple,Yellow,,
0002391.png,Desert,DeerDoe,Rhinoceros,Purple,Brown,,
0002392.png,Desert,DeerDoe,Rhinoceros,Purple,Cyan,,
0002393.png,Desert,DeerDoe,Rhinoceros,Purple,Gray,,
0002394.png,Desert,DeerDoe,Rhinoceros,Cyan,Red,,
0002395.png,Desert,DeerDoe,Rhinoceros,Cyan,Blue,,
0002396.png,Desert,DeerDoe,Rhinoceros,Cyan,Green,,
0002397.png,Desert,DeerDoe,Rhinoceros,Cyan,Yellow,,
0002398.png,Desert,DeerDoe,Rhinoceros,Cyan,Brown,,
0002399.png,Desert,DeerDoe,Rhinoceros,Cyan,Purple,,
0002400.png,Desert,DeerDoe,Rhinoceros,Cyan,Gray,,
0002401.png,Desert,DeerDoe,Rhinoceros,Gray,Red,,
0002402.png,Desert,DeerDoe,Rhinoceros,Gray,Blue,,
0002403.png,Desert,DeerDoe,Rhinoceros,Gray,Green,,
0002404.png,Desert,DeerDoe,Rhinoceros,Gray,Yellow,,
0002405.png,Desert,DeerDoe,Rhinoceros,Gray,Brown,,
0002406.png,Desert,DeerDoe,Rhinoceros,Gray,Purple,,
0002407.png,Desert,DeerDoe,Rhinoceros,Gray,Cyan,,
0002408.png,Desert,DeerDoe,Zebra,Red,Blue,,
0002409.png,Desert,DeerDoe,Zebra,Red,Green,,
0002410.png,Desert,DeerDoe,Zebra,Red,Yellow,,
0002411.png,Desert,DeerDoe,Zebra,Red,Brown,,
0002412.png,Desert,DeerDoe,Zebra,Red,Purple,,
0002413.png,Desert,DeerDoe,Zebra,Red,Cyan,,
0002414.png,Desert,DeerDoe,Zebra,Red,Gray,,
0002415.png,Desert,DeerDoe,Zebra,Blue,Red,,
0002416.png,Desert,DeerDoe,Zebra,Blue,Green,,
0002417.png,Desert,DeerDoe,Zebra,Blue,Yellow,,
0002418.png,Desert,DeerDoe,Zebra,Blue,Brown,,
0002419.png,Desert,DeerDoe,Zebra,Blue,Purple,,
0002420.png,Desert,DeerDoe,Zebra,Blue,Cyan,,
0002421.png,Desert,DeerDoe,Zebra,Blue,Gray,,
0002422.png,Desert,DeerDoe,Zebra,Green,Red,,
0002423.png,Desert,DeerDoe,Zebra,Green,Blue,,
0002424.png,Desert,DeerDoe,Zebra,Green,Yellow,,
0002425.png,Desert,DeerDoe,Zebra,Green,Brown,,
0002426.png,Desert,DeerDoe,Zebra,Green,Purple,,
0002427.png,Desert,DeerDoe,Zebra,Green,Cyan,,
0002428.png,Desert,DeerDoe,Zebra,Green,Gray,,
0002429.png,Desert,DeerDoe,Zebra,Yellow,Red,,
0002430.png,Desert,DeerDoe,Zebra,Yellow,Blue,,
0002431.png,Desert,DeerDoe,Zebra,Yellow,Green,,
0002432.png,Desert,DeerDoe,Zebra,Yellow,Brown,,
0002433.png,Desert,DeerDoe,Zebra,Yellow,Purple,,
0002434.png,Desert,DeerDoe,Zebra,Yellow,Cyan,,
0002435.png,Desert,DeerDoe,Zebra,Yellow,Gray,,
0002436.png,Desert,DeerDoe,Zebra,Brown,Red,,
0002437.png,Desert,DeerDoe,Zebra,Brown,Blue,,
0002438.png,Desert,DeerDoe,Zebra,Brown,Green,,
0002439.png,Desert,DeerDoe,Zebra,Brown,Yellow,,
0002440.png,Desert,DeerDoe,Zebra,Brown,Purple,,
0002441.png,Desert,DeerDoe,Zebra,Brown,Cyan,,
0002442.png,Desert,DeerDoe,Zebra,Brown,Gray,,
0002443.png,Desert,DeerDoe,Zebra,Purple,Red,,
0002444.png,Desert,DeerDoe,Zebra,Purple,Blue,,
0002445.png,Desert,DeerDoe,Zebra,Purple,Green,,
0002446.png,Desert,DeerDoe,Zebra,Purple,Yellow,,
0002447.png,Desert,DeerDoe,Zebra,Purple,Brown,,
0002448.png,Desert,DeerDoe,Zebra,Purple,Cyan,,
0002449.png,Desert,DeerDoe,Zebra,Purple,Gray,,
0002450.png,Desert,DeerDoe,Zebra,Cyan,Red,,
0002451.png,Desert,DeerDoe,Zebra,Cyan,Blue,,
0002452.png,Desert,DeerDoe,Zebra,Cyan,Green,,
0002453.png,Desert,DeerDoe,Zebra,Cyan,Yellow,,
0002454.png,Desert,DeerDoe,Zebra,Cyan,Brown,,
0002455.png,Desert,DeerDoe,Zebra,Cyan,Purple,,
0002456.png,Desert,DeerDoe,Zebra,Cyan,Gray,,
0002457.png,Desert,DeerDoe,Zebra,Gray,Red,,
0002458.png,Desert,DeerDoe,Zebra,Gray,Blue,,
0002459.png,Desert,DeerDoe,Zebra,Gray,Green,,
0002460.png,Desert,DeerDoe,Zebra,Gray,Yellow,,
0002461.png,Desert,DeerDoe,Zebra,Gray,Brown,,
0002462.png,Desert,DeerDoe,Zebra,Gray,Purple,,
0002463.png,Desert,DeerDoe,Zebra,Gray,Cyan,,
0002464.png,Desert,Wolf,Crow,Red,Blue,,
0002465.png,Desert,Wolf,Crow,Red,Green,,
0002466.png,Desert,Wolf,Crow,Red,Yellow,,
0002467.png,Desert,Wolf,Crow,Red,Brown,,
0002468.png,Desert,Wolf,Crow,Red,Purple,,
0002469.png,Desert,Wolf,Crow,Red,Cyan,,
0002470.png,Desert,Wolf,Crow,Red,Gray,,
0002471.png,Desert,Wolf,Crow,Blue,Red,,
0002472.png,Desert,Wolf,Crow,Blue,Green,,
0002473.png,Desert,Wolf,Crow,Blue,Yellow,,
0002474.png,Desert,Wolf,Crow,Blue,Brown,,
0002475.png,Desert,Wolf,Crow,Blue,Purple,,
0002476.png,Desert,Wolf,Crow,Blue,Cyan,,
0002477.png,Desert,Wolf,Crow,Blue,Gray,,
0002478.png,Desert,Wolf,Crow,Green,Red,,
0002479.png,Desert,Wolf,Crow,Green,Blue,,
0002480.png,Desert,Wolf,Crow,Green,Yellow,,
0002481.png,Desert,Wolf,Crow,Green,Brown,,
0002482.png,Desert,Wolf,Crow,Green,Purple,,
0002483.png,Desert,Wolf,Crow,Green,Cyan,,
0002484.png,Desert,Wolf,Crow,Green,Gray,,
0002485.png,Desert,Wolf,Crow,Yellow,Red,,
0002486.png,Desert,Wolf,Crow,Yellow,Blue,,
0002487.png,Desert,Wolf,Crow,Yellow,Green,,
0002488.png,Desert,Wolf,Crow,Yellow,Brown,,
0002489.png,Desert,Wolf,Crow,Yellow,Purple,,
0002490.png,Desert,Wolf,Crow,Yellow,Cyan,,
0002491.png,Desert,Wolf,Crow,Yellow,Gray,,
0002492.png,Desert,Wolf,Crow,Brown,Red,,
0002493.png,Desert,Wolf,Crow,Brown,Blue,,
0002494.png,Desert,Wolf,Crow,Brown,Green,,
0002495.png,Desert,Wolf,Crow,Brown,Yellow,,
0002496.png,Desert,Wolf,Crow,Brown,Purple,,
0002497.png,Desert,Wolf,Crow,Brown,Cyan,,
0002498.png,Desert,Wolf,Crow,Brown,Gray,,
0002499.png,Desert,Wolf,Crow,Purple,Red,,
0002500.png,Desert,Wolf,Crow,Purple,Blue,,
0002501.png,Desert,Wolf,Crow,Purple,Green,,
0002502.png,Desert,Wolf,Crow,Purple,Yellow,,
